"id","date","state_name","state_code","cgst","sgst","igst","cess"
1709,"2021-05-01","Andhra Pradesh","28",431.5,611.37,856.47,174.56
1710,"2021-05-01","Arunachal Pradesh","12",13.7,17.65,5.13,0.01
1711,"2021-05-01","Assam","18",218.68,294.68,234.72,21.53
1712,"2021-05-01","Bihar","10",198.92,366.65,110.92,172.55
1713,"2021-05-01","Cbic","98",0.0,0.0,140.81,0.0
1714,"2021-05-01","Chandigarh","04",21.68,25.5,81.57,1.21
1715,"2021-05-01","Chhattisgarh","22",337.88,389.15,774.06,524.88
1716,"2021-05-01","Delhi","07",538.04,624.07,1533.24,75.48
1717,"2021-05-01","Goa","30",52.01,74.46,101.52,0.97
1718,"2021-05-01","Gujarat","24",1655.66,2042.77,2074.08,609.29
1719,"2021-05-01","Haryana","06",722.18,921.83,2591.74,427.23
1720,"2021-05-01","Himachal Pradesh","02",75.16,109.61,354.68,0.63
1721,"2021-05-01","Jammu And Kashmir","01",60.74,93.22,74.39,3.68
1722,"2021-05-01","Jharkhand","20",300.81,382.32,841.35,488.51
1723,"2021-05-01","Karnataka","29",1229.73,1538.5,2156.76,828.88
1724,"2021-05-01","Kerala","32",319.92,477.18,346.99,2.43
1725,"2021-05-01","Ladakh","37",1.81,3.05,0.45,0.0
1726,"2021-05-01","Lakshadweep","31",0.09,0.15,0.03,0.0
1727,"2021-05-01","Madhya Pradesh","23",382.9,491.04,578.98,475.48
1728,"2021-05-01","Maharashtra","27",3760.78,4433.19,4360.53,1010.93
1729,"2021-05-01","Manipur","14",7.71,10.53,3.37,0.0
1730,"2021-05-01","Meghalaya","17",14.23,16.75,93.14,0.21
1731,"2021-05-01","Mizoram","15",4.94,6.89,2.89,0.01
1732,"2021-05-01","Nagaland","13",11.27,14.63,3.46,0.05
1733,"2021-05-01","Odisha","21",690.32,827.43,1094.7,584.3
1734,"2021-05-01","Other Territory","97",4.79,7.96,108.51,0.0
1735,"2021-05-01","Puducherry","34",11.67,17.3,93.75,0.4
1736,"2021-05-01","Punjab","03",288.27,462.95,493.13,21.43
1737,"2021-05-01","Rajasthan","08",579.26,782.08,913.53,189.01
1738,"2021-05-01","Sikkim","11",10.3,11.87,227.6,0.03
1739,"2021-05-01","Tamil Nadu","33",1325.49,1764.11,1834.61,667.52
1740,"2021-05-01","Telangana","36",622.63,856.3,904.67,600.76
1741,"2021-05-01","The Dadra And Nagar Haveli And Daman And Diu","38",28.1,34.8,165.61,0.09
1742,"2021-05-01","Tripura","16",13.9,19.22,5.98,0.05
1743,"2021-05-01","Uttar Pradesh","09",1002.21,1436.93,1223.24,1047.18
1744,"2021-05-01","Uttarakhand","05",156.33,224.74,503.27,9.07
1745,"2021-05-01","West Bengal","19",1007.05,1322.1,842.2,418.86
1746,"2021-06-01","Andaman And Nicobar Islands","35",4.25,5.62,1.66,0.01
1747,"2021-06-01","Andhra Pradesh","28",512.11,653.82,784.26,100.57
1748,"2021-06-01","Arunachal Pradesh","12",13.18,15.91,3.87,0.13
1749,"2021-06-01","Assam","18",187.91,235.16,208.82,29.93
1750,"2021-06-01","Bihar","10",242.46,368.62,119.86,158.01
1751,"2021-06-01","Cbic","98",0.0,0.0,163.69,0.0
1752,"2021-06-01","Chandigarh","04",21.01,28.42,69.64,1.38
1753,"2021-06-01","Chhattisgarh","22",439.57,488.1,744.44,557.51
1754,"2021-06-01","Delhi","07",497.13,601.89,1494.28,62.32
1755,"2021-06-01","Goa","30",65.5,84.45,105.09,1.29
1756,"2021-06-01","Gujarat","24",1739.55,2081.72,1952.49,353.97
1757,"2021-06-01","Haryana","06",678.7,870.28,2096.92,155.09
1758,"2021-06-01","Himachal Pradesh","02",87.31,119.87,311.13,0.78
1759,"2021-06-01","Jammu And Kashmir","01",75.58,123.78,95.25,5.13
1760,"2021-06-01","Jharkhand","20",316.16,391.82,843.62,479.94
1761,"2021-06-01","Karnataka","29",1237.19,1501.72,2119.16,245.02
1762,"2021-06-01","Kerala","32",313.19,438.46,244.61,2.12
1763,"2021-06-01","Ladakh","37",2.13,2.94,0.99,0.0
1764,"2021-06-01","Lakshadweep","31",0.18,0.18,0.11,0.0
1765,"2021-06-01","Madhya Pradesh","23",437.98,556.08,545.76,558.62
1766,"2021-06-01","Maharashtra","27",3814.76,4411.37,4553.3,942.43
1767,"2021-06-01","Manipur","14",8.64,11.06,2.11,0.04
1768,"2021-06-01","Meghalaya","17",13.98,17.26,73.46,0.15
1769,"2021-06-01","Mizoram","15",5.79,7.92,3.64,0.02
1770,"2021-06-01","Nagaland","13",11.3,15.55,2.89,0.39
1771,"2021-06-01","Odisha","21",743.16,858.83,842.65,555.27
1772,"2021-06-01","Other Territory","97",6.32,8.27,112.8,0.0
1773,"2021-06-01","Puducherry","34",12.84,20.48,70.55,0.22
1774,"2021-06-01","Punjab","03",274.91,410.85,407.81,17.56
1775,"2021-06-01","Rajasthan","08",621.09,781.45,683.54,89.88
1776,"2021-06-01","Sikkim","11",11.04,17.75,182.92,0.01
1777,"2021-06-01","Tamil Nadu","33",1152.64,1499.14,1395.94,331.89
1778,"2021-06-01","Telangana","36",662.31,872.76,850.31,459.8
1779,"2021-06-01","The Dadra And Nagar Haveli And Daman And Diu","38",38.82,46.86,157.35,0.08
1780,"2021-06-01","Tripura","16",16.19,21.85,4.58,0.09
1781,"2021-06-01","Uttar Pradesh","09",1091.48,1540.3,1175.67,780.91
1782,"2021-06-01","Uttarakhand","05",154.89,209.14,332.49,5.77
1783,"2021-06-01","West Bengal","19",820.11,1020.95,659.21,243.68
1784,"2021-07-01","Andaman And Nicobar Islands","35",5.93,10.09,2.49,0.06
1785,"2021-07-01","Andhra Pradesh","28",669.41,927.77,956.19,176.97
1786,"2021-07-01","Arunachal Pradesh","12",21.25,26.15,8.06,0.03
1787,"2021-07-01","Assam","18",281.4,355.61,225.69,19.26
1788,"2021-07-01","Bihar","10",357.19,603.26,149.34,171.21
1789,"2021-07-01","Cbic","98",0.0,0.0,161.38,0.0
1790,"2021-07-01","Chandigarh","04",30.58,42.03,95.92,0.38
1791,"2021-07-01","Chhattisgarh","22",536.46,618.74,772.13,505.12
1792,"2021-07-01","Delhi","07",773.76,947.34,2040.37,53.59
1793,"2021-07-01","Goa","30",76.57,104.99,120.7,1.09
1794,"2021-07-01","Gujarat","24",2183.06,2703.74,2310.17,431.68
1795,"2021-07-01","Haryana","06",944.68,1259.8,2700.66,424.5
1796,"2021-07-01","Himachal Pradesh","02",120.78,184.6,360.38,0.89
1797,"2021-07-01","Jammu And Kashmir","01",112.07,182.95,129.4,7.36
1798,"2021-07-01","Jharkhand","20",365.12,482.49,792.87,415.92
1799,"2021-07-01","Karnataka","29",1797.44,2263.53,2393.74,281.8
1800,"2021-07-01","Kerala","32",522.62,750.57,399.1,2.86
1801,"2021-07-01","Ladakh","37",4.44,6.08,2.43,0.0
1802,"2021-07-01","Lakshadweep","31",0.45,0.48,0.03,0.0
1803,"2021-07-01","Madhya Pradesh","23",644.39,855.94,672.68,484.03
1804,"2021-07-01","Maharashtra","27",5133.11,6092.96,6605.47,1067.73
1805,"2021-07-01","Manipur","14",14.09,19.84,3.19,0.27
1806,"2021-07-01","Meghalaya","17",21.9,28.98,70.1,0.12
1807,"2021-07-01","Mizoram","15",6.94,11.38,2.64,0.03
1808,"2021-07-01","Nagaland","13",8.89,12.5,6.2,0.59
1809,"2021-07-01","Odisha","21",927.52,1067.35,1028.16,592.2
1810,"2021-07-01","Other Territory","97",7.97,9.08,123.5,0.0
1811,"2021-07-01","Puducherry","34",18.97,32.89,76.67,0.08
1812,"2021-07-01","Punjab","03",398.27,597.68,516.73,20.35
1813,"2021-07-01","Rajasthan","08",858.43,1144.63,1006.67,119.06
1814,"2021-07-01","Sikkim","11",15.64,23.67,158.0,0.02
1815,"2021-07-01","Tamil Nadu","33",1722.26,2257.01,1764.38,558.47
1816,"2021-07-01","Telangana","36",855.69,1151.57,1101.58,500.72
1817,"2021-07-01","The Dadra And Nagar Haveli And Daman And Diu","38",33.22,42.52,151.57,0.04
1818,"2021-07-01","Tripura","16",24.54,32.68,7.58,0.43
1819,"2021-07-01","Uttar Pradesh","09",1414.22,2030.79,1565.3,1000.33
1820,"2021-07-01","Uttarakhand","05",226.84,313.22,558.27,7.3
1821,"2021-07-01","West Bengal","19",1061.18,1346.36,924.37,130.77
1822,"2021-08-01","Andaman And Nicobar Islands","35",7.7,10.52,1.57,0.04
1823,"2021-08-01","Andhra Pradesh","28",626.61,867.83,956.48,140.57
1824,"2021-08-01","Arunachal Pradesh","12",19.6,23.72,9.81,0.22
1825,"2021-08-01","Assam","18",273.32,338.02,315.81,31.63
1826,"2021-08-01","Bihar","10",287.83,478.67,144.73,125.72
1827,"2021-08-01","Cbic","98",0.0,0.0,213.82,0.0
1828,"2021-08-01","Chandigarh","04",27.83,38.4,77.52,0.41
1829,"2021-08-01","Chhattisgarh","22",455.56,536.63,812.9,585.41
1830,"2021-08-01","Delhi","07",721.39,876.01,1926.19,81.89
1831,"2021-08-01","Goa","30",63.28,92.37,128.26,1.11
1832,"2021-08-01","Gujarat","24",2000.89,2499.95,2507.44,547.96
1833,"2021-08-01","Haryana","06",941.23,1287.06,2902.08,487.29
1834,"2021-08-01","Himachal Pradesh","02",115.23,173.99,414.16,0.79
1835,"2021-08-01","Jammu And Kashmir","01",102.62,154.29,126.34,8.57
1836,"2021-08-01","Jharkhand","20",377.7,492.92,911.71,384.14
1837,"2021-08-01","Karnataka","29",1789.71,2284.47,2551.26,804.02
1838,"2021-08-01","Kerala","32",494.29,710.69,404.19,2.76
1839,"2021-08-01","Ladakh","37",4.73,6.05,3.57,0.0
1840,"2021-08-01","Lakshadweep","31",0.6,0.65,0.06,0.0
1841,"2021-08-01","Madhya Pradesh","23",578.87,767.31,630.01,461.87
1842,"2021-08-01","Maharashtra","27",4114.79,5068.31,4974.45,1017.09
1843,"2021-08-01","Manipur","14",15.84,23.2,5.43,0.04
1844,"2021-08-01","Meghalaya","17",22.64,27.6,66.95,2.17
1845,"2021-08-01","Mizoram","15",5.89,8.05,1.97,0.03
1846,"2021-08-01","Nagaland","13",11.31,14.71,5.39,0.43
1847,"2021-08-01","Odisha","21",792.93,956.47,948.21,618.94
1848,"2021-08-01","Other Territory","97",5.88,6.57,96.05,0.0
1849,"2021-08-01","Puducherry","34",17.49,30.93,107.5,0.45
1850,"2021-08-01","Punjab","03",363.17,529.76,502.94,18.27
1851,"2021-08-01","Rajasthan","08",797.71,1029.31,1057.05,164.45
1852,"2021-08-01","Sikkim","11",12.57,16.23,190.26,0.03
1853,"2021-08-01","Tamil Nadu","33",1857.14,2460.3,2048.17,694.32
1854,"2021-08-01","Telangana","36",855.52,1123.09,1041.72,505.2
1855,"2021-08-01","The Dadra And Nagar Haveli And Daman And Diu","38",29.39,40.36,184.69,0.1
1856,"2021-08-01","Tripura","16",21.14,27.65,6.96,0.16
1857,"2021-08-01","Uttar Pradesh","09",1377.19,1903.54,1621.48,1043.91
1858,"2021-08-01","Uttarakhand","05",213.29,303.17,566.18,6.84
1859,"2021-08-01","West Bengal","19",1118.61,1396.35,900.12,263.38
1860,"2021-09-01","Andaman And Nicobar Islands","35",6.56,10.91,2.11,0.02
1861,"2021-09-01","Andhra Pradesh","28",619.09,849.06,943.15,183.22
1862,"2021-09-01","Arunachal Pradesh","12",18.71,25.35,11.15,0.06
1863,"2021-09-01","Assam","18",267.6,346.91,321.57,31.84
1864,"2021-09-01","Bihar","10",222.85,365.45,126.89,160.36
1865,"2021-09-01","Cbic","98",0.0,0.0,191.34,0.0
1866,"2021-09-01","Chandigarh","04",28.35,39.18,84.08,0.72
1867,"2021-09-01","Chhattisgarh","22",464.56,550.16,756.63,461.58
1868,"2021-09-01","Delhi","07",695.21,849.5,1972.24,87.77
1869,"2021-09-01","Goa","30",71.35,100.25,145.64,1.36
1870,"2021-09-01","Gujarat","24",2044.98,2491.3,2732.34,511.33
1871,"2021-09-01","Haryana","06",896.25,1197.52,3078.68,404.64
1872,"2021-09-01","Himachal Pradesh","02",108.43,157.13,413.32,1.04
1873,"2021-09-01","Jammu And Kashmir","01",106.98,162.33,101.08,6.79
1874,"2021-09-01","Jharkhand","20",349.19,434.86,1009.52,404.67
1875,"2021-09-01","Karnataka","29",1798.44,2312.33,2712.04,959.89
1876,"2021-09-01","Kerala","32",574.56,846.11,339.65,3.65
1877,"2021-09-01","Ladakh","37",5.2,6.81,3.21,0.01
1878,"2021-09-01","Lakshadweep","31",0.16,0.16,0.02,0.0
1879,"2021-09-01","Madhya Pradesh","23",508.41,682.6,678.57,459.53
1880,"2021-09-01","Maharashtra","27",4382.97,5397.04,5690.15,1114.04
1881,"2021-09-01","Manipur","14",11.86,17.52,3.32,0.12
1882,"2021-09-01","Meghalaya","17",22.62,29.24,67.53,0.14
1883,"2021-09-01","Mizoram","15",7.5,10.91,1.11,0.05
1884,"2021-09-01","Nagaland","13",9.98,13.37,6.65,0.48
1885,"2021-09-01","Odisha","21",772.93,929.68,996.48,626.85
1886,"2021-09-01","Other Territory","97",8.28,9.41,114.55,0.0
1887,"2021-09-01","Puducherry","34",18.68,31.37,109.62,0.45
1888,"2021-09-01","Punjab","03",338.76,518.5,526.24,18.66
1889,"2021-09-01","Rajasthan","08",739.56,987.22,1070.89,161.09
1890,"2021-09-01","Sikkim","11",14.99,20.07,224.97,0.01
1891,"2021-09-01","Tamil Nadu","33",1903.14,2604.47,2568.17,765.85
1892,"2021-09-01","Telangana","36",876.99,1170.34,967.76,478.48
1893,"2021-09-01","The Dadra And Nagar Haveli And Daman And Diu","38",35.69,46.31,221.76,0.15
1894,"2021-09-01","Tripura","16",18.44,25.89,5.64,0.16
1895,"2021-09-01","Uttar Pradesh","09",1290.71,1826.51,1524.47,1050.09
1896,"2021-09-01","Uttarakhand","05",211.78,288.42,626.13,4.33
1897,"2021-09-01","West Bengal","19",1126.13,1412.85,1007.64,231.67
1898,"2021-10-01","Andaman And Nicobar Islands","35",6.87,11.69,7.31,0.0
1899,"2021-10-01","Andhra Pradesh","28",742.39,983.57,957.26,195.78
1900,"2021-10-01","Arunachal Pradesh","12",16.12,23.25,6.95,0.21
1901,"2021-10-01","Assam","18",496.23,590.72,304.34,33.98
1902,"2021-10-01","Bihar","10",444.22,620.4,138.59,147.89
1903,"2021-10-01","Cbic","98",0.0,0.0,189.14,0.0
1904,"2021-10-01","Chandigarh","04",28.46,38.62,89.38,1.34
1905,"2021-10-01","Chhattisgarh","22",519.05,600.91,808.93,463.56
1906,"2021-10-01","Delhi","07",835.68,1012.64,2106.29,90.17
1907,"2021-10-01","Goa","30",80.46,109.14,125.53,2.31
1908,"2021-10-01","Gujarat","24",2265.19,2773.34,2951.96,506.39
1909,"2021-10-01","Haryana","06",954.53,1229.02,3102.35,319.61
1910,"2021-10-01","Himachal Pradesh","02",110.72,159.76,417.79,1.16
1911,"2021-10-01","Jammu And Kashmir","01",240.44,298.35,104.66,4.89
1912,"2021-10-01","Jharkhand","20",450.28,511.68,998.42,409.18
1913,"2021-10-01","Karnataka","29",1890.91,2449.91,3041.36,876.67
1914,"2021-10-01","Kerala","32",631.31,916.14,375.35,8.91
1915,"2021-10-01","Ladakh","37",6.55,9.15,3.5,0.0
1916,"2021-10-01","Lakshadweep","31",0.98,1.0,0.09,0.0
1917,"2021-10-01","Madhya Pradesh","23",654.01,817.46,714.88,479.27
1918,"2021-10-01","Maharashtra","27",4981.68,6058.63,7298.97,1015.63
1919,"2021-10-01","Manipur","14",27.23,32.93,4.02,0.06
1920,"2021-10-01","Meghalaya","17",23.58,27.08,89.3,0.24
1921,"2021-10-01","Mizoram","15",12.52,15.97,3.31,0.04
1922,"2021-10-01","Nagaland","13",13.55,17.09,6.23,1.47
1923,"2021-10-01","Odisha","21",907.29,1053.48,1005.5,627.07
1924,"2021-10-01","Other Territory","97",9.65,10.38,117.12,0.0
1925,"2021-10-01","Puducherry","34",19.34,33.95,98.06,0.46
1926,"2021-10-01","Punjab","03",410.27,606.44,560.87,17.86
1927,"2021-10-01","Rajasthan","08",925.53,1212.64,1128.78,155.94
1928,"2021-10-01","Sikkim","11",15.81,24.3,217.19,0.04
1929,"2021-10-01","Tamil Nadu","33",2011.24,2690.51,2376.95,563.68
1930,"2021-10-01","Telangana","36",928.02,1277.77,1141.98,506.35
1931,"2021-10-01","The Dadra And Nagar Haveli And Daman And Diu","38",33.54,48.49,186.57,0.07
1932,"2021-10-01","Tripura","16",25.77,33.54,7.49,0.11
1933,"2021-10-01","Uttar Pradesh","09",1574.74,2114.9,2000.73,1084.31
1934,"2021-10-01","Uttarakhand","05",222.92,355.77,678.11,2.53
1935,"2021-10-01","West Bengal","19",1344.22,1650.42,997.07,267.69
1936,"2021-11-01","Andaman And Nicobar Islands","35",7.41,9.79,6.97,0.02
1937,"2021-11-01","Andhra Pradesh","28",639.46,899.5,999.74,210.93
1938,"2021-11-01","Arunachal Pradesh","12",13.12,17.59,9.53,0.04
1939,"2021-11-01","Assam","18",283.65,373.69,300.15,34.04
1940,"2021-11-01","Bihar","10",284.03,481.25,113.19,151.47
1941,"2021-11-01","Cbic","98",0.0,0.0,179.51,0.0
1942,"2021-11-01","Chandigarh","04",35.87,48.94,92.55,2.3
1943,"2021-11-01","Chhattisgarh","22",503.34,595.44,790.14,565.23
1944,"2021-11-01","Delhi","07",877.51,1087.95,2323.12,98.33
1945,"2021-11-01","Goa","30",99.03,138.31,278.54,2.14
1946,"2021-11-01","Gujarat","24",2657.94,3207.78,3078.37,624.89
1947,"2021-11-01","Haryana","06",999.8,1377.16,3197.72,440.86
1948,"2021-11-01","Himachal Pradesh","02",123.57,188.6,446.86,2.91
1949,"2021-11-01","Jammu And Kashmir","01",110.59,161.09,107.35,3.79
1950,"2021-11-01","Jharkhand","20",395.37,520.59,996.77,424.19
1951,"2021-11-01","Karnataka","29",2044.08,2632.66,3400.37,970.97
1952,"2021-11-01","Kerala","32",651.16,894.51,573.13,9.92
1953,"2021-11-01","Ladakh","37",4.63,5.9,2.83,0.05
1954,"2021-11-01","Lakshadweep","31",1.04,1.08,0.14,0.0
1955,"2021-11-01","Madhya Pradesh","23",638.56,852.95,753.4,562.89
1956,"2021-11-01","Maharashtra","27",5089.14,6157.54,6108.24,1301.34
1957,"2021-11-01","Manipur","14",12.13,17.94,5.33,0.1
1958,"2021-11-01","Meghalaya","17",27.05,35.63,89.21,0.31
1959,"2021-11-01","Mizoram","15",8.9,12.03,2.05,0.02
1960,"2021-11-01","Nagaland","13",10.01,13.25,6.4,0.58
1961,"2021-11-01","Odisha","21",1001.08,1157.69,1223.24,753.77
1962,"2021-11-01","Other Territory","97",3.44,3.4,88.35,0.0
1963,"2021-11-01","Puducherry","34",18.43,30.2,123.11,0.51
1964,"2021-11-01","Punjab","03",463.04,704.95,655.52,21.71
1965,"2021-11-01","Rajasthan","08",992.4,1312.62,1208.9,184.51
1966,"2021-11-01","Sikkim","11",13.36,18.65,175.21,0.1
1967,"2021-11-01","Tamil Nadu","33",1958.49,2708.36,2573.63,554.48
1968,"2021-11-01","Telangana","36",952.04,1310.37,1119.0,549.73
1969,"2021-11-01","The Dadra And Nagar Haveli And Daman And Diu","38",33.57,47.17,189.22,0.33
1970,"2021-11-01","Tripura","16",20.62,28.96,7.9,0.2
1971,"2021-11-01","Uttar Pradesh","09",1507.6,2157.92,1803.14,1167.49
1972,"2021-11-01","Uttarakhand","05",233.41,356.99,665.76,7.11
1973,"2021-11-01","West Bengal","19",1263.58,1558.69,954.87,305.6
1974,"2021-12-01","Andaman And Nicobar Islands","35",10.22,12.93,2.7,0.02
1975,"2021-12-01","Andhra Pradesh","28",602.0,805.07,937.39,187.94
1976,"2021-12-01","Arunachal Pradesh","12",17.72,25.16,9.74,0.11
1977,"2021-12-01","Assam","18",289.08,377.66,315.23,32.66
1978,"2021-12-01","Bihar","10",258.35,441.66,113.76,149.17
1979,"2021-12-01","Cbic","98",0.0,0.0,186.34,0.0
1980,"2021-12-01","Chandigarh","04",32.09,47.47,83.8,0.7
1981,"2021-12-01","Chhattisgarh","22",484.46,571.31,929.0,596.85
1982,"2021-12-01","Delhi","07",741.01,924.64,2002.74,85.4
1983,"2021-12-01","Goa","30",103.64,143.73,342.52,1.91
1984,"2021-12-01","Gujarat","24",2144.51,2551.92,2165.31,474.18
1985,"2021-12-01","Haryana","06",946.75,1298.19,3201.61,426.65
1986,"2021-12-01","Himachal Pradesh","02",138.91,192.97,328.79,1.51
1987,"2021-12-01","Jammu And Kashmir","01",95.92,143.84,78.84,1.4
1988,"2021-12-01","Jharkhand","20",391.03,494.71,877.75,442.74
1989,"2021-12-01","Karnataka","29",1895.64,2409.75,3029.08,1000.41
1990,"2021-12-01","Kerala","32",643.12,870.43,376.12,5.7
1991,"2021-12-01","Ladakh","37",5.81,7.32,2.03,0.07
1992,"2021-12-01","Lakshadweep","31",0.69,0.66,0.08,0.0
1993,"2021-12-01","Madhya Pradesh","23",592.69,748.86,644.47,546.86
1994,"2021-12-01","Maharashtra","27",5516.25,6469.5,6259.66,1346.13
1995,"2021-12-01","Manipur","14",17.84,25.02,4.7,0.3
1996,"2021-12-01","Meghalaya","17",21.86,27.12,99.16,0.49
1997,"2021-12-01","Mizoram","15",7.42,10.24,1.91,0.03
1998,"2021-12-01","Nagaland","13",11.39,14.87,5.57,1.87
1999,"2021-12-01","Odisha","21",973.79,1118.65,1267.63,720.07
2000,"2021-12-01","Other Territory","97",7.99,11.18,120.53,0.0
2001,"2021-12-01","Puducherry","34",18.9,30.24,97.19,0.64
2002,"2021-12-01","Punjab","03",381.23,563.43,616.46,11.4
2003,"2021-12-01","Rajasthan","08",812.64,1072.85,987.82,184.2
2004,"2021-12-01","Sikkim","11",23.6,21.67,203.63,0.05
2005,"2021-12-01","Tamil Nadu","33",1712.3,2229.32,2083.51,610.2
2006,"2021-12-01","Telangana","36",935.93,1252.41,1019.71,552.16
2007,"2021-12-01","The Dadra And Nagar Haveli And Daman And Diu","38",30.71,40.34,161.03,1.36
2008,"2021-12-01","Tripura","16",26.45,32.81,8.31,0.09
2009,"2021-12-01","Uttar Pradesh","09",1323.86,1892.58,1704.26,1108.03
2010,"2021-12-01","Uttarakhand","05",211.9,317.91,539.13,7.57
2011,"2021-12-01","West Bengal","19",1149.87,1459.64,820.71,276.37
2012,"2022-01-01","Andaman And Nicobar Islands","35",11.05,14.64,2.98,0.01
2013,"2022-01-01","Andhra Pradesh","28",713.03,952.17,1058.11,108.01
2014,"2022-01-01","Arunachal Pradesh","12",25.59,33.37,12.5,0.7
2015,"2022-01-01","Assam","18",308.7,421.33,292.88,39.47
2016,"2022-01-01","Bihar","10",327.85,552.08,145.4,171.09
2017,"2022-01-01","Cbic","98",0.0,0.0,216.2,0.0
2018,"2022-01-01","Chandigarh","04",37.91,59.54,93.8,4.71
2019,"2022-01-01","Chhattisgarh","22",518.75,621.97,874.26,641.13
2020,"2022-01-01","Delhi","07",870.82,1104.48,2454.72,98.71
2021,"2022-01-01","Goa","30",111.82,155.49,124.28,2.59
2022,"2022-01-01","Gujarat","24",2430.91,2960.16,2613.78,611.47
2023,"2022-01-01","Haryana","06",1038.75,1420.77,3470.79,489.4
2024,"2022-01-01","Himachal Pradesh","02",127.19,194.38,368.83,4.45
2025,"2022-01-01","Jammu And Kashmir","01",112.93,198.36,91.16,2.23
2026,"2022-01-01","Jharkhand","20",451.55,559.61,950.58,470.95
2027,"2022-01-01","Karnataka","29",2195.53,2835.47,3644.53,920.74
2028,"2022-01-01","Kerala","32",752.75,1056.32,651.43,21.38
2029,"2022-01-01","Ladakh","37",13.31,17.71,3.86,0.28
2030,"2022-01-01","Lakshadweep","31",0.99,1.03,0.05,0.0
2031,"2022-01-01","Madhya Pradesh","23",718.3,920.77,734.12,586.12
2032,"2022-01-01","Maharashtra","27",5319.45,6360.44,7687.46,1337.05
2033,"2022-01-01","Manipur","14",16.13,20.82,7.26,0.09
2034,"2022-01-01","Meghalaya","17",26.95,35.6,83.27,0.49
2035,"2022-01-01","Mizoram","15",11.99,17.51,5.09,0.17
2036,"2022-01-01","Nagaland","13",12.24,20.04,6.54,1.73
2037,"2022-01-01","Odisha","21",965.92,1143.14,1134.15,752.19
2038,"2022-01-01","Other Territory","97",8.11,14.53,121.39,0.0
2039,"2022-01-01","Puducherry","34",22.48,38.72,106.77,1.28
2040,"2022-01-01","Punjab","03",422.29,659.09,583.15,25.75
2041,"2022-01-01","Rajasthan","08",971.7,1289.86,1215.7,171.41
2042,"2022-01-01","Sikkim","11",15.0,24.72,209.51,0.38
2043,"2022-01-01","Tamil Nadu","33",2089.74,2812.13,2421.11,656.63
2044,"2022-01-01","Telangana","36",1055.72,1424.16,1375.14,604.96
2045,"2022-01-01","The Dadra And Nagar Haveli And Daman And Diu","38",35.35,46.04,197.96,0.53
2046,"2022-01-01","Tripura","16",27.0,37.42,8.38,0.38
2047,"2022-01-01","Uttar Pradesh","09",1529.52,2178.7,2181.83,1095.5
2048,"2022-01-01","Uttarakhand","05",242.6,360.92,693.35,9.22
2049,"2022-01-01","West Bengal","19",1329.17,1675.91,1140.81,328.37
2050,"2022-02-01","Andaman And Nicobar Islands","35",8.39,11.57,2.02,0.03
2051,"2022-02-01","Andhra Pradesh","28",707.92,931.88,1204.19,313.29
2052,"2022-02-01","Arunachal Pradesh","12",18.59,26.26,10.98,0.16
2053,"2022-02-01","Assam","18",311.91,401.63,250.85,43.41
2054,"2022-02-01","Bihar","10",351.46,550.11,156.36,148.41
2055,"2022-02-01","Cbic","98",0.0,0.0,166.51,0.0
2056,"2022-02-01","Chandigarh","04",32.88,45.79,98.79,0.82
2057,"2022-02-01","Chhattisgarh","22",528.39,620.37,988.95,645.09
2058,"2022-02-01","Delhi","07",777.9,939.01,2103.11,101.63
2059,"2022-02-01","Goa","30",92.95,123.79,145.04,2.05
2060,"2022-02-01","Gujarat","24",2478.13,3007.46,2768.51,618.66
2061,"2022-02-01","Haryana","06",1050.37,1399.91,3008.6,469.29
2062,"2022-02-01","Himachal Pradesh","02",108.59,155.48,392.19,0.98
2063,"2022-02-01","Jammu And Kashmir","01",96.86,136.46,90.67,2.43
2064,"2022-02-01","Jharkhand","20",544.61,660.79,846.35,484.73
2065,"2022-02-01","Karnataka","29",2177.58,2678.54,3393.69,926.51
2066,"2022-02-01","Kerala","32",706.36,927.57,434.7,5.86
2067,"2022-02-01","Ladakh","37",5.56,7.59,2.17,0.25
2068,"2022-02-01","Lakshadweep","31",0.3,0.45,0.06,0.0
2069,"2022-02-01","Madhya Pradesh","23",666.04,858.95,726.38,601.45
2070,"2022-02-01","Maharashtra","27",5426.85,6379.42,6122.46,1493.86
2071,"2022-02-01","Manipur","14",14.12,19.52,5.02,0.13
2072,"2022-02-01","Meghalaya","17",31.25,38.37,130.2,0.74
2073,"2022-02-01","Mizoram","15",9.65,12.26,2.29,0.03
2074,"2022-02-01","Nagaland","13",9.05,12.24,9.6,1.95
2075,"2022-02-01","Odisha","21",989.49,1152.37,1223.92,735.71
2076,"2022-02-01","Other Territory","97",7.1,9.15,119.44,0.0
2077,"2022-02-01","Puducherry","34",22.26,32.45,123.5,0.17
2078,"2022-02-01","Punjab","03",367.37,516.98,584.59,11.21
2079,"2022-02-01","Rajasthan","08",934.17,1213.39,1165.58,155.54
2080,"2022-02-01","Sikkim","11",15.6,21.26,185.3,0.11
2081,"2022-02-01","Tamil Nadu","33",1907.21,2525.01,2299.17,661.81
2082,"2022-02-01","Telangana","36",979.77,1283.76,1219.45,630.2
2083,"2022-02-01","The Dadra And Nagar Haveli And Daman And Diu","38",37.06,48.0,174.56,0.52
2084,"2022-02-01","Tripura","16",25.01,31.95,8.88,0.23
