GST Id,Date,State Name,State Code,CGST,SGST,IGST,CESS,Total_GST,Year,Month,Region_type
2940,01-01-2024,Kerala,32,958.29,1285.59,523.97,8.52,2776.3700000000003,2024-01-01,1900-01-01,State
2941,01-01-2024,Ladakh,37,18.84,26.05,4.22,0.07,49.18,2024-01-01,1900-01-01,Union Territory
2942,01-01-2024,Lakshadweep,31,0.12,0.15,1.14,0.0,1.41,2024-01-01,1900-01-01,Union Territory
2943,01-01-2024,Madhya Pradesh,23,917.95,1152.45,989.98,633.3,3693.6800000000003,2024-01-01,1900-01-01,State
2944,01-01-2024,Maharashtra,27,7415.45,8524.74,10330.22,2071.57,28341.979999999996,2024-01-01,1900-01-01,State
2945,01-01-2024,Manipur,14,18.16,27.83,9.87,0.56,56.419999999999995,2024-01-01,1900-01-01,State
2946,01-01-2024,Meghalaya,17,43.7,58.93,97.2,0.56,200.39,2024-01-01,1900-01-01,State
2947,01-01-2024,Mizoram,15,15.09,20.69,2.85,0.05,38.68,2024-01-01,1900-01-01,State
2948,01-01-2024,Nagaland,13,16.64,22.73,8.19,3.59,51.150000000000006,2024-01-01,1900-01-01,State
2949,01-01-2024,Odisha,21,1186.99,1428.72,1485.86,861.59,4963.16,2024-01-01,1900-01-01,State
2950,01-01-2024,Other Territory,97,12.5,17.57,168.01,0.0,198.07999999999998,2024-01-01,1900-01-01,State
2951,01-01-2024,Puducherry,34,31.45,53.7,150.21,1.93,237.29000000000002,2024-01-01,1900-01-01,Union Territory
2952,01-01-2024,Punjab,3,539.02,777.29,847.71,25.07,2189.09,2024-01-01,1900-01-01,State
2953,01-01-2024,Rajasthan,8,1270.85,1601.07,1477.37,175.88,4525.17,2024-01-01,1900-01-01,State
2954,01-01-2024,Sikkim,11,19.32,22.89,252.87,0.1,295.18,2024-01-01,1900-01-01,State
2955,01-01-2024,Tamil Nadu,33,2495.15,3297.6,3165.04,648.54,9606.330000000002,2024-01-01,1900-01-01,State
2956,01-01-2024,Telangana,36,1421.84,1853.9,1580.23,592.25,5448.219999999999,2024-01-01,1900-01-01,State
2957,01-01-2024,The Dadra And Nagar Haveli And Daman And Diu,38,45.57,57.35,293.48,0.1,396.50000000000006,2024-01-01,1900-01-01,State
2958,01-01-2024,Tripura,16,30.17,38.57,11.68,0.3,80.72000000000001,2024-01-01,1900-01-01,State
2959,01-01-2024,Uttar Pradesh,9,2096.95,2880.7,2432.66,1185.31,8595.619999999999,2024-01-01,1900-01-01,State
2960,01-01-2024,Uttarakhand,5,303.5,447.97,850.48,14.51,1616.46,2024-01-01,1900-01-01,State
2961,01-01-2024,West Bengal,19,1721.71,2051.65,1290.28,401.57,5465.21,2024-01-01,1900-01-01,State
2962,01-02-2024,Andaman And Nicobar Islands,35,15.09,19.81,4.04,0.23,39.169999999999995,2024-01-01,1900-02-01,Union Territory
2963,01-02-2024,Andhra Pradesh,28,884.63,1145.21,1400.43,247.83,3678.1000000000004,2024-01-01,1900-02-01,State
2964,01-02-2024,Arunachal Pradesh,12,36.82,48.36,15.72,0.12,101.02000000000001,2024-01-01,1900-02-01,State
2965,01-02-2024,Assam,18,403.0,507.08,292.56,186.99,1389.6299999999999,2024-01-01,1900-02-01,State
2966,01-02-2024,Bihar,10,399.29,689.37,214.36,188.08,1491.1,2024-01-01,1900-02-01,State
2967,01-02-2024,Cbic,98,0.0,0.0,231.93,0.0,231.93,2024-01-01,1900-02-01,State
2968,01-02-2024,Chandigarh,4,42.95,58.94,106.97,2.11,210.97000000000003,2024-01-01,1900-02-01,Union Territory
2969,01-02-2024,Chhattisgarh,22,597.74,712.07,1130.32,683.74,3123.87,2024-01-01,1900-02-01,State
2970,01-02-2024,Delhi,7,1098.07,1300.18,3025.19,120.52,5543.960000000001,2024-01-01,1900-02-01,Union Territory
2971,01-02-2024,Goa,30,181.24,223.63,172.3,3.53,580.7,2024-01-01,1900-02-01,State
2972,01-02-2024,Gujarat,24,3103.69,3808.84,3428.24,688.12,11028.890000000001,2024-01-01,1900-02-01,State
2973,01-02-2024,Haryana,6,1315.33,1720.33,4642.79,590.79,8269.24,2024-01-01,1900-02-01,State
2974,01-02-2024,Himachal Pradesh,2,145.6,203.86,395.82,0.81,746.0899999999999,2024-01-01,1900-02-01,State
2975,01-02-2024,Jammu And Kashmir,1,181.07,231.34,115.7,3.91,532.02,2024-01-01,1900-02-01,Union Territory
2976,01-02-2024,Jharkhand,20,532.74,740.27,1034.63,625.13,2932.7700000000004,2024-01-01,1900-02-01,State
2977,01-02-2024,Karnataka,29,2942.2,3519.92,4670.27,1682.49,12814.88,2024-01-01,1900-02-01,State
2978,01-02-2024,Kerala,32,939.96,1230.52,512.44,4.76,2687.6800000000003,2024-01-01,1900-02-01,State
2979,01-02-2024,Ladakh,37,14.85,17.91,1.93,0.01,34.699999999999996,2024-01-01,1900-02-01,Union Territory
2980,01-02-2024,Lakshadweep,31,0.82,0.93,0.16,0.0,1.91,2024-01-01,1900-02-01,Union Territory
2981,01-02-2024,Madhya Pradesh,23,909.09,1105.89,935.93,620.67,3571.58,2024-01-01,1900-02-01,State
2982,01-02-2024,Maharashtra,27,7211.31,8470.41,9310.44,2072.53,27064.690000000002,2024-01-01,1900-02-01,State
2983,01-02-2024,Manipur,14,18.92,28.4,8.08,0.15,55.55,2024-01-01,1900-02-01,State
2984,01-02-2024,Meghalaya,17,44.25,53.02,95.65,0.4,193.32000000000002,2024-01-01,1900-02-01,State
2985,01-02-2024,Mizoram,15,18.92,27.04,3.36,0.02,49.34,2024-01-01,1900-02-01,State
2986,01-02-2024,Nagaland,13,15.41,21.24,10.53,4.03,51.21,2024-01-01,1900-02-01,State
2987,01-02-2024,Odisha,21,1232.02,1464.73,1603.46,835.6,5135.81,2024-01-01,1900-02-01,State
2988,01-02-2024,Other Territory,97,14.38,17.97,171.48,0.0,203.82999999999998,2024-01-01,1900-02-01,State
2989,01-02-2024,Puducherry,34,27.5,41.54,161.47,0.26,230.76999999999998,2024-01-01,1900-02-01,Union Territory
2990,01-02-2024,Punjab,3,468.33,631.39,834.26,21.15,1955.13,2024-01-01,1900-02-01,State
2991,01-02-2024,Rajasthan,8,1136.53,1428.73,1459.46,186.53,4211.25,2024-01-01,1900-02-01,State
2992,01-02-2024,Sikkim,11,19.07,23.3,256.68,0.13,299.18,2024-01-01,1900-02-01,State
2993,01-02-2024,Tamil Nadu,33,2543.02,3396.67,3098.21,674.6,9712.500000000002,2024-01-01,1900-02-01,State
2994,01-02-2024,Telangana,36,1418.86,1742.76,1461.76,587.15,5210.53,2024-01-01,1900-02-01,State
2995,01-02-2024,The Dadra And Nagar Haveli And Daman And Diu,38,46.06,60.13,248.87,0.43,355.49,2024-01-01,1900-02-01,State
2996,01-02-2024,Tripura,16,33.3,41.57,10.26,0.14,85.27000000000001,2024-01-01,1900-02-01,State
2997,01-02-2024,Uttar Pradesh,9,1889.91,2515.07,2321.3,1327.55,8053.830000000001,2024-01-01,1900-02-01,State
2998,01-02-2024,Uttarakhand,5,298.65,439.69,776.22,10.61,1525.1699999999998,2024-01-01,1900-02-01,State
2999,01-02-2024,West Bengal,19,1604.66,1927.33,1341.59,483.24,5356.82,2024-01-01,1900-02-01,State
3000,01-03-2024,Andaman And Nicobar Islands,35,12.37,15.35,4.43,0.06,32.21,2024-01-01,1900-03-01,Union Territory
3001,01-03-2024,Andhra Pradesh,28,1022.48,1312.44,1501.3,245.7,4081.92,2024-01-01,1900-03-01,State
3002,01-03-2024,Arunachal Pradesh,12,69.45,79.58,18.44,0.17,167.64,2024-01-01,1900-03-01,State
3003,01-03-2024,Assam,18,477.95,596.96,350.79,117.62,1543.3200000000002,2024-01-01,1900-03-01,State
3004,01-03-2024,Bihar,10,553.52,1057.39,239.56,140.93,1991.4,2024-01-01,1900-03-01,State
3005,01-03-2024,Cbic,98,0.0,0.0,220.43,0.0,220.43,2024-01-01,1900-03-01,State
3006,01-03-2024,Chandigarh,4,51.59,62.54,121.84,2.18,238.15,2024-01-01,1900-03-01,Union Territory
3007,01-03-2024,Chhattisgarh,22,650.44,757.85,1056.1,678.55,3142.9399999999996,2024-01-01,1900-03-01,State
3008,01-03-2024,Delhi,7,1225.07,1412.73,3057.59,124.55,5819.9400000000005,2024-01-01,1900-03-01,Union Territory
3009,01-03-2024,Goa,30,166.5,214.37,180.55,3.71,565.1300000000001,2024-01-01,1900-03-01,State
3010,01-03-2024,Gujarat,24,3210.45,3905.96,3685.87,589.96,11392.239999999998,2024-01-01,1900-03-01,State
3011,01-03-2024,Haryana,6,1428.35,1766.53,5733.67,616.52,9545.07,2024-01-01,1900-03-01,State
3012,01-03-2024,Himachal Pradesh,2,165.61,225.35,459.77,1.05,851.78,2024-01-01,1900-03-01,State
3013,01-03-2024,Jammu And Kashmir,1,200.79,264.52,129.96,6.13,601.4,2024-01-01,1900-03-01,Union Territory
3014,01-03-2024,Jharkhand,20,574.63,872.88,1165.68,629.68,3242.87,2024-01-01,1900-03-01,State
3015,01-03-2024,Karnataka,29,3001.22,3664.3,4916.82,1431.37,13013.71,2024-01-01,1900-03-01,State
3016,01-03-2024,Kerala,32,929.52,1158.49,506.9,3.01,2597.9200000000005,2024-01-01,1900-03-01,State
3017,01-03-2024,Ladakh,37,17.63,20.52,3.09,0.06,41.3,2024-01-01,1900-03-01,Union Territory
3018,01-03-2024,Lakshadweep,31,0.8,1.2,0.22,0.0,2.22,2024-01-01,1900-03-01,Union Territory
3019,01-03-2024,Madhya Pradesh,23,994.04,1207.56,1131.26,641.19,3974.0499999999997,2024-01-01,1900-03-01,State
3020,01-03-2024,Maharashtra,27,7734.14,9259.19,8662.98,2031.55,27687.86,2024-01-01,1900-03-01,State
3021,01-03-2024,Manipur,14,26.06,35.48,7.51,0.15,69.2,2024-01-01,1900-03-01,State
3022,01-03-2024,Meghalaya,17,48.63,57.1,106.12,1.09,212.94000000000003,2024-01-01,1900-03-01,State
3023,01-03-2024,Mizoram,15,18.25,28.71,3.21,0.07,50.24,2024-01-01,1900-03-01,State
3024,01-03-2024,Nagaland,13,31.19,37.19,10.18,4.03,82.59,2024-01-01,1900-03-01,State
3025,01-03-2024,Odisha,21,1380.4,1659.31,1266.47,803.15,5109.33,2024-01-01,1900-03-01,State
3026,01-03-2024,Other Territory,97,11.27,13.1,171.81,0.0,196.18,2024-01-01,1900-03-01,State
3027,01-03-2024,Puducherry,34,29.7,42.03,149.2,0.56,221.49,2024-01-01,1900-03-01,Union Territory
3028,01-03-2024,Punjab,3,503.96,716.53,840.79,29.04,2090.3199999999997,2024-01-01,1900-03-01,State
3029,01-03-2024,Rajasthan,8,1291.86,1768.59,1565.7,171.96,4798.11,2024-01-01,1900-03-01,State
3030,01-03-2024,Sikkim,11,22.2,32.58,248.44,0.15,303.37,2024-01-01,1900-03-01,State
3031,01-03-2024,Tamil Nadu,33,2875.4,4058.41,3302.15,780.88,11016.839999999998,2024-01-01,1900-03-01,State
3032,01-03-2024,Telangana,36,1404.47,1837.21,1595.58,561.96,5399.22,2024-01-01,1900-03-01,State
3033,01-03-2024,The Dadra And Nagar Haveli And Daman And Diu,38,49.2,62.65,340.43,0.21,452.48999999999995,2024-01-01,1900-03-01,State
3034,01-03-2024,Tripura,16,44.74,56.67,19.23,0.09,120.73,2024-01-01,1900-03-01,State
3035,01-03-2024,Uttar Pradesh,9,2262.43,2974.26,2626.33,1224.0,9087.02,2024-01-01,1900-03-01,State
3036,01-03-2024,Uttarakhand,5,353.87,481.09,885.31,9.37,1729.6399999999999,2024-01-01,1900-03-01,State
3037,01-03-2024,West Bengal,19,1691.71,2029.51,1338.97,412.55,5472.740000000001,2024-01-01,1900-03-01,State
3038,01-04-2024,Andaman And Nicobar Islands,35,26.79,31.56,6.15,0.05,64.55,2024-01-01,1900-04-01,Union Territory
3039,01-04-2024,Andhra Pradesh,28,1290.84,1621.08,1639.61,297.99,4849.5199999999995,2024-01-01,1900-04-01,State
3040,01-04-2024,Arunachal Pradesh,12,80.92,100.91,18.15,0.1,200.07999999999998,2024-01-01,1900-04-01,State
3041,01-04-2024,Assam,18,601.58,735.17,371.56,186.25,1894.56,2024-01-01,1900-04-01,State
3042,01-04-2024,Bihar,10,616.45,950.72,253.01,171.6,1991.78,2024-01-01,1900-04-01,State
3043,01-04-2024,Chandigarh,4,54.82,75.48,178.47,4.26,313.03,2024-01-01,1900-04-01,Union Territory
3044,01-04-2024,Chhattisgarh,22,810.72,929.38,1553.54,706.94,4000.58,2024-01-01,1900-04-01,State
3045,01-04-2024,Delhi,7,1740.46,2026.77,3889.72,114.71,7771.66,2024-01-01,1900-04-01,Union Territory
3046,01-04-2024,Goa,30,225.39,282.75,252.25,4.38,764.77,2024-01-01,1900-04-01,State
3047,01-04-2024,Gujarat,24,3846.83,4537.65,4232.33,684.05,13300.859999999999,2024-01-01,1900-04-01,State
3048,01-04-2024,Haryana,6,1659.64,2172.14,7725.38,610.51,12167.67,2024-01-01,1900-04-01,State
3049,01-04-2024,Himachal Pradesh,2,219.7,302.64,491.19,1.59,1015.12,2024-01-01,1900-04-01,State
3050,01-04-2024,Jammu And Kashmir,1,269.64,362.34,149.88,7.35,789.21,2024-01-01,1900-04-01,Union Territory
3051,01-04-2024,Jharkhand,20,714.08,934.43,1492.99,687.71,3829.21,2024-01-01,1900-04-01,State
3052,01-04-2024,Karnataka,29,3896.36,4715.34,5791.48,1574.97,15978.15,2024-01-01,1900-04-01,State
3053,01-04-2024,Kerala,32,1157.11,1456.12,652.1,6.88,3272.2099999999996,2024-01-01,1900-04-01,State
3054,01-04-2024,Ladakh,37,29.57,35.92,3.97,0.05,69.51,2024-01-01,1900-04-01,Union Territory
3055,01-04-2024,Lakshadweep,31,0.18,0.22,0.81,0.0,1.21,2024-01-01,1900-04-01,Union Territory
3056,01-04-2024,Madhya Pradesh,23,1220.58,1519.6,1365.12,622.53,4727.829999999999,2024-01-01,1900-04-01,State
3057,01-04-2024,Maharashtra,27,10263.18,11729.43,13430.36,2247.84,37670.81,2024-01-01,1900-04-01,State
3058,01-04-2024,Manipur,14,41.34,52.61,9.95,0.08,103.98,2024-01-01,1900-04-01,State
3059,01-04-2024,Meghalaya,17,63.17,75.59,94.82,0.38,233.95999999999998,2024-01-01,1900-04-01,State
3060,01-04-2024,Mizoram,15,43.71,59.38,4.9,0.08,108.07000000000001,2024-01-01,1900-04-01,State
3061,01-04-2024,Nagaland,13,30.71,40.6,10.42,4.13,85.86,2024-01-01,1900-04-01,State
3062,01-04-2024,Odisha,21,1674.38,2081.83,1349.66,796.38,5902.25,2024-01-01,1900-04-01,State
3063,01-04-2024,Oidar,99,0.0,0.0,221.06,0.0,221.06,2024-01-01,1900-04-01,State
3064,01-04-2024,Other Territory,97,11.63,16.03,196.97,0.0,224.63,2024-01-01,1900-04-01,State
3065,01-04-2024,Puducherry,34,35.36,54.12,154.95,2.22,246.64999999999998,2024-01-01,1900-04-01,Union Territory
3066,01-04-2024,Punjab,3,693.2,998.58,1068.86,35.16,2795.8,2024-01-01,1900-04-01,State
3067,01-04-2024,Rajasthan,8,1600.9,1889.1,1890.19,177.82,5558.01,2024-01-01,1900-04-01,State
3068,01-04-2024,Sikkim,11,46.69,69.2,287.54,0.05,403.48,2024-01-01,1900-04-01,State
3069,01-04-2024,Tamil Nadu,33,3193.48,4066.49,4157.69,792.3,12209.96,2024-01-01,1900-04-01,State
3070,01-04-2024,Telangana,36,1720.73,2062.94,1890.34,561.88,6235.89,2024-01-01,1900-04-01,State
3071,01-04-2024,The Dadra And Nagar Haveli And Daman And Diu,38,59.88,75.38,312.03,0.13,447.41999999999996,2024-01-01,1900-04-01,State
3072,01-04-2024,Tripura,16,64.34,79.81,16.43,0.04,160.62,2024-01-01,1900-04-01,State
3073,01-04-2024,Uttar Pradesh,9,3202.68,4120.71,3606.43,1360.3,12290.119999999999,2024-01-01,1900-04-01,State
3074,01-04-2024,Uttarakhand,5,460.53,636.26,1132.22,10.02,2239.03,2024-01-01,1900-04-01,State
3075,01-04-2024,West Bengal,19,2177.95,2640.03,1894.17,581.31,7293.459999999999,2024-01-01,1900-04-01,State
3076,01-05-2024,Andaman And Nicobar Islands,35,13.54,17.7,5.28,0.05,36.56999999999999,2024-01-01,1900-05-01,Union Territory
3077,01-05-2024,Andhra Pradesh,28,980.51,1240.1,1410.08,259.78,3890.4699999999993,2024-01-01,1900-05-01,State
3078,01-05-2024,Arunachal Pradesh,12,36.31,44.52,17.23,0.21,98.27000000000001,2024-01-01,1900-05-01,State
3079,01-05-2024,Assam,18,375.64,511.47,281.93,59.42,1228.46,2024-01-01,1900-05-01,State
3080,01-05-2024,Bihar,10,425.19,694.56,210.87,190.55,1521.1699999999998,2024-01-01,1900-05-01,State
3081,01-05-2024,Chandigarh,4,41.51,54.22,138.1,3.32,237.14999999999998,2024-01-01,1900-05-01,Union Territory
3082,01-05-2024,Chhattisgarh,22,556.92,661.49,952.81,681.79,2853.0099999999998,2024-01-01,1900-05-01,State
3083,01-05-2024,Delhi,7,1286.64,1476.93,4630.3,117.64,7511.510000000001,2024-01-01,1900-05-01,Union Territory
3084,01-05-2024,Goa,30,146.32,190.01,178.83,3.99,519.15,2024-01-01,1900-05-01,State
3085,01-05-2024,Gujarat,24,2952.79,3525.91,4158.0,688.0,11324.7,2024-01-01,1900-05-01,State
3086,01-05-2024,Haryana,6,1518.57,1949.86,5208.96,611.29,9288.68,2024-01-01,1900-05-01,State
3087,01-05-2024,Himachal Pradesh,2,133.83,187.15,515.62,1.76,838.36,2024-01-01,1900-05-01,State
3088,01-05-2024,Jammu And Kashmir,1,153.56,224.62,135.48,11.48,525.14,2024-01-01,1900-05-01,Union Territory
3089,01-05-2024,Jharkhand,20,536.82,735.31,804.1,623.64,2699.87,2024-01-01,1900-05-01,State
3090,01-05-2024,Karnataka,29,2828.84,3440.89,4392.13,1227.52,11889.380000000001,2024-01-01,1900-05-01,State
3091,01-05-2024,Kerala,32,935.92,1208.98,442.69,6.19,2593.78,2024-01-01,1900-05-01,State
3092,01-05-2024,Ladakh,37,5.93,7.79,1.77,0.0,15.489999999999998,2024-01-01,1900-05-01,Union Territory
3093,01-05-2024,Lakshadweep,31,0.5,0.52,0.25,0.0,1.27,2024-01-01,1900-05-01,Union Territory
3094,01-05-2024,Madhya Pradesh,23,801.71,1028.15,905.5,667.13,3402.4900000000002,2024-01-01,1900-05-01,State
3095,01-05-2024,Maharashtra,27,7607.26,8710.97,8462.46,2073.13,26853.82,2024-01-01,1900-05-01,State
3096,01-05-2024,Manipur,14,19.66,31.59,7.23,0.02,58.50000000000001,2024-01-01,1900-05-01,State
3097,01-05-2024,Meghalaya,17,37.59,51.64,79.8,3.05,172.08,2024-01-01,1900-05-01,State
3098,01-05-2024,Mizoram,15,14.85,21.61,2.43,0.11,39.0,2024-01-01,1900-05-01,State
3099,01-05-2024,Nagaland,13,15.71,19.25,6.38,3.35,44.690000000000005,2024-01-01,1900-05-01,State
3100,01-05-2024,Odisha,21,1177.83,1415.25,1622.67,811.04,5026.79,2024-01-01,1900-05-01,State
3101,01-05-2024,Oidar,99,0.0,0.0,244.59,0.0,244.59,2024-01-01,1900-05-01,State
3102,01-05-2024,Other Territory,97,14.64,17.15,175.62,0.0,207.41,2024-01-01,1900-05-01,State
3103,01-05-2024,Puducherry,34,28.73,40.65,168.77,0.81,238.96,2024-01-01,1900-05-01,Union Territory
3104,01-05-2024,Punjab,3,501.05,724.42,918.32,45.77,2189.56,2024-01-01,1900-05-01,State
3105,01-05-2024,Rajasthan,8,1198.59,1505.61,1572.9,137.18,4414.280000000001,2024-01-01,1900-05-01,State
3106,01-05-2024,Sikkim,11,20.94,25.95,264.61,0.33,311.83,2024-01-01,1900-05-01,State
3107,01-05-2024,Tamil Nadu,33,2736.71,3529.8,2762.21,739.13,9767.85,2024-01-01,1900-05-01,State
3108,01-05-2024,Telangana,36,1266.21,1635.88,1550.39,533.68,4986.160000000001,2024-01-01,1900-05-01,State
3109,01-05-2024,The Dadra And Nagar Haveli And Daman And Diu,38,47.05,57.93,269.84,0.3,375.11999999999995,2024-01-01,1900-05-01,State
3110,01-05-2024,Tripura,16,28.32,36.03,8.09,0.12,72.56,2024-01-01,1900-05-01,State
3111,01-05-2024,Uttar Pradesh,9,2020.29,2735.6,3056.26,1279.33,9091.48,2024-01-01,1900-05-01,State
3112,01-05-2024,Uttarakhand,5,322.98,475.89,1025.25,12.62,1836.7399999999998,2024-01-01,1900-05-01,State
3113,01-05-2024,West Bengal,19,1619.58,2029.96,1313.96,413.48,5376.98,2024-01-01,1900-05-01,State
3114,01-06-2024,Andaman And Nicobar Islands,35,12.05,14.05,4.75,0.09,30.94,2024-01-01,1900-06-01,Union Territory
3115,01-06-2024,Andhra Pradesh,28,894.95,1150.42,1352.66,252.78,3650.8100000000004,2024-01-01,1900-06-01,State
3116,01-06-2024,Arunachal Pradesh,12,38.28,45.32,7.41,0.1,91.10999999999999,2024-01-01,1900-06-01,State
3117,01-06-2024,Assam,18,408.9,515.93,364.88,158.78,1448.49,2024-01-01,1900-06-01,State
3118,01-06-2024,Bihar,10,416.93,687.97,234.5,185.57,1524.97,2024-01-01,1900-06-01,State
3119,01-06-2024,Chandigarh,4,44.56,59.64,115.93,3.38,223.51,2024-01-01,1900-06-01,Union Territory
3120,01-06-2024,Chhattisgarh,22,628.83,730.99,1084.38,733.55,3177.75,2024-01-01,1900-06-01,State
3121,01-06-2024,Delhi,7,1060.7,1257.03,2857.88,113.78,5289.39,2024-01-01,1900-06-01,Union Territory
3122,01-06-2024,Goa,30,156.84,203.52,181.11,4.64,546.11,2024-01-01,1900-06-01,State
3123,01-06-2024,Gujarat,24,3042.47,3701.91,3579.3,778.5,11102.18,2024-01-01,1900-06-01,State
3124,01-06-2024,Haryana,6,1528.78,1936.68,4977.62,595.22,9038.3,2024-01-01,1900-06-01,State
3125,01-06-2024,Himachal Pradesh,2,162.13,219.28,501.16,3.03,885.5999999999999,2024-01-01,1900-06-01,State
3126,01-06-2024,Jammu And Kashmir,1,158.62,222.84,158.16,15.44,555.0600000000001,2024-01-01,1900-06-01,Union Territory
3127,01-06-2024,Jharkhand,20,461.28,639.01,1008.46,704.98,2813.73,2024-01-01,1900-06-01,State
3128,01-06-2024,Karnataka,29,2832.65,3501.02,4513.95,1541.36,12388.98,2024-01-01,1900-06-01,State
3129,01-06-2024,Kerala,32,925.4,1181.24,505.18,5.87,2617.6899999999996,2024-01-01,1900-06-01,State
3130,01-06-2024,Ladakh,37,7.41,11.54,3.31,0.67,22.93,2024-01-01,1900-06-01,Union Territory
3131,01-06-2024,Lakshadweep,31,0.17,0.49,0.13,0.0,0.79,2024-01-01,1900-06-01,Union Territory
3132,01-06-2024,Madhya Pradesh,23,842.38,1061.69,996.77,730.27,3631.11,2024-01-01,1900-06-01,State
3133,01-06-2024,Maharashtra,27,7929.96,9213.13,9682.98,2054.79,28880.86,2024-01-01,1900-06-01,State
3134,01-06-2024,Manipur,14,21.1,33.87,7.05,0.07,62.089999999999996,2024-01-01,1900-06-01,State
3135,01-06-2024,Meghalaya,17,46.24,54.98,78.0,1.25,180.47,2024-01-01,1900-06-01,State
3136,01-06-2024,Mizoram,15,14.69,22.78,4.5,0.26,42.23,2024-01-01,1900-06-01,State
3137,01-06-2024,Nagaland,13,16.66,20.63,10.14,2.01,49.44,2024-01-01,1900-06-01,State
3138,01-06-2024,Odisha,21,1242.25,1458.96,1424.14,861.92,4987.27,2024-01-01,1900-06-01,State
3139,01-06-2024,Oidar,99,0.0,0.0,249.19,0.0,249.19,2024-01-01,1900-06-01,State
3140,01-06-2024,Other Territory,97,12.59,14.77,179.45,0.0,206.81,2024-01-01,1900-06-01,State
3141,01-06-2024,Puducherry,34,28.57,42.92,171.01,0.79,243.29,2024-01-01,1900-06-01,Union Territory
3142,01-06-2024,Punjab,3,500.15,730.67,1022.36,53.0,2306.18,2024-01-01,1900-06-01,State
3143,01-06-2024,Rajasthan,8,1139.88,1458.24,1527.78,128.18,4254.08,2024-01-01,1900-06-01,State
3144,01-06-2024,Sikkim,11,20.68,25.73,271.16,0.02,317.59000000000003,2024-01-01,1900-06-01,State
3145,01-06-2024,Tamil Nadu,33,2674.76,3572.88,3245.77,724.51,10217.92,2024-01-01,1900-06-01,State
3146,01-06-2024,Telangana,36,1216.61,1567.93,1381.23,550.46,4716.2300000000005,2024-01-01,1900-06-01,State
3147,01-06-2024,The Dadra And Nagar Haveli And Daman And Diu,38,60.66,71.05,262.05,0.18,393.94,2024-01-01,1900-06-01,State
3148,01-06-2024,Tripura,16,27.03,35.62,11.45,0.07,74.16999999999999,2024-01-01,1900-06-01,State
3149,01-06-2024,Uttar Pradesh,9,2202.47,2906.73,3008.16,1483.76,9601.119999999999,2024-01-01,1900-06-01,State
3150,01-06-2024,Uttarakhand,5,323.15,472.33,897.87,11.7,1705.05,2024-01-01,1900-06-01,State
3151,01-06-2024,West Bengal,19,1526.38,1870.94,1388.06,487.32,5272.7,2024-01-01,1900-06-01,State
3152,01-07-2024,Andaman And Nicobar Islands,35,15.83,18.79,4.5,0.12,39.239999999999995,2024-01-01,1900-07-01,Union Territory
3153,01-07-2024,Andhra Pradesh,28,839.82,1074.17,1195.83,236.32,3346.1400000000003,2024-01-01,1900-07-01,State
3154,01-07-2024,Arunachal Pradesh,12,31.58,36.97,12.16,0.06,80.77,2024-01-01,1900-07-01,State
3155,01-07-2024,Assam,18,379.03,463.24,371.76,155.83,1369.86,2024-01-01,1900-07-01,State
3156,01-07-2024,Bihar,10,430.73,739.27,213.12,185.49,1568.61,2024-01-01,1900-07-01,State
3157,01-07-2024,Chandigarh,4,45.25,62.84,124.37,0.91,233.37,2024-01-01,1900-07-01,Union Territory
3158,01-07-2024,Chhattisgarh,22,608.76,722.25,1302.66,685.32,3318.9900000000002,2024-01-01,1900-07-01,State
3159,01-07-2024,Delhi,7,1106.88,1285.16,3457.07,114.87,5963.9800000000005,2024-01-01,1900-07-01,Union Territory
3160,01-07-2024,Goa,30,167.16,207.32,215.75,2.82,593.0500000000001,2024-01-01,1900-07-01,State
3161,01-07-2024,Gujarat,24,3064.14,3736.15,3508.88,705.55,11014.72,2024-01-01,1900-07-01,State
3162,01-07-2024,Haryana,6,1363.99,1819.54,5286.48,611.71,9081.719999999998,2024-01-01,1900-07-01,State
3163,01-07-2024,Himachal Pradesh,2,173.13,240.16,438.3,2.9,854.4899999999999,2024-01-01,1900-07-01,State
3164,01-07-2024,Jammu And Kashmir,1,186.25,257.4,168.94,16.89,629.4799999999999,2024-01-01,1900-07-01,Union Territory
3165,01-07-2024,Jharkhand,20,558.55,740.79,1166.38,669.18,3134.9,2024-01-01,1900-07-01,State
3166,01-07-2024,Karnataka,29,2871.8,3557.23,4948.18,1647.32,13024.53,2024-01-01,1900-07-01,State
3167,01-07-2024,Kerala,32,896.24,1100.54,491.87,3.98,2492.63,2024-01-01,1900-07-01,State
3168,01-07-2024,Ladakh,37,14.21,19.21,4.16,0.1,37.68,2024-01-01,1900-07-01,Union Territory
3169,01-07-2024,Lakshadweep,31,0.49,0.52,0.16,0.0,1.17,2024-01-01,1900-07-01,Union Territory
3170,01-07-2024,Madhya Pradesh,23,884.85,1118.93,1020.77,658.46,3683.01,2024-01-01,1900-07-01,State
3171,01-07-2024,Maharashtra,27,7538.29,8629.88,10835.14,1966.59,28969.899999999998,2024-01-01,1900-07-01,State
3172,01-07-2024,Manipur,14,25.85,34.22,7.57,0.02,67.66,2024-01-01,1900-07-01,State
3173,01-07-2024,Meghalaya,17,33.72,40.16,65.98,1.66,141.52,2024-01-01,1900-07-01,State
3174,01-07-2024,Mizoram,15,13.59,21.07,4.11,0.11,38.879999999999995,2024-01-01,1900-07-01,State
